Class,no of chars,No of capitalised words,No of words with all caps,Single digits,more than one Digits,single letters,only letters,letters and numbers,single chars,Ratio to upper to lower chars,Ratio of upper to all chars,Ratio of Digits to all chars,Ration of non alphanumeric to all chars,Count of max repeating char,max of character lengths,minimum char diversity
1,28,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.25,4,6,2.0
1,37,6,6,0,1,0,5,0,0,0,0.7297297297297297,0.08108108108108109,0.1891891891891892,2,7,1.8571428571428572
1,20,1,0,0,0,0,3,0,0,0.058823529411764705,0.05,0.0,0.1,1,9,1.2222222222222223
1,35,5,1,0,0,0,3,1,0,0.375,0.17142857142857143,0.14285714285714285,0.22857142857142856,2,12,1.4166666666666665
1,16,2,0,0,0,0,2,0,0,0.15384615384615385,0.125,0.0,0.0625,1,10,1.1
1,16,2,0,0,0,0,2,0,0,0.15384615384615385,0.125,0.0,0.0625,1,10,1.1
1,10,2,0,0,0,0,2,0,0,0.2857142857142857,0.2,0.0,0.1,1,5,1.2
1,38,2,0,1,0,0,2,1,0,0.3333333333333333,0.15789473684210525,0.10526315789473684,0.2631578947368421,2,13,1.5384615384615385
1,28,4,1,0,0,0,4,0,0,0.3888888888888889,0.25,0.0,0.10714285714285714,2,9,1.3333333333333333
1,27,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.2962962962962963,2,6,2.333333333333333
1,41,7,0,0,0,0,5,0,0,0.2692307692307692,0.17073170731707318,0.0,0.1951219512195122,1,8,2.0
1,47,6,0,0,1,0,4,0,0,0.4,0.1276595744680851,0.10638297872340426,0.44680851063829785,14,6,4.5
1,57,1,0,0,0,0,0,1,0,1.0,0.3333333333333333,0.21052631578947367,0.12280701754385964,1,57,1.0
1,41,3,0,0,0,0,5,0,0,0.10714285714285714,0.07317073170731707,0.0,0.24390243902439024,3,11,1.6363636363636362
1,35,5,0,0,0,0,5,0,1,0.20833333333333334,0.14285714285714285,0.0,0.17142857142857143,2,10,1.6
1,31,3,1,0,0,0,3,0,1,0.3333333333333333,0.1935483870967742,0.0,0.22580645161290322,1,9,1.7777777777777777
1,49,2,1,0,0,0,7,0,0,0.13636363636363635,0.061224489795918366,0.22448979591836735,0.2653061224489796,2,8,2.375
1,55,7,6,0,0,0,4,0,0,42.0,0.7636363636363637,0.0,0.21818181818181817,4,12,1.9166666666666665
1,7,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,7,1.0
1,47,1,0,0,1,0,5,0,0,0.0625,0.02127659574468085,0.10638297872340426,0.5319148936170213,19,5,6.0
1,17,2,0,0,0,1,2,0,0,0.2,0.11764705882352941,0.0,0.29411764705882354,1,6,1.6666666666666667
1,9,1,0,0,0,0,1,0,0,0.16666666666666666,0.1111111111111111,0.0,0.2222222222222222,1,5,1.3333333333333333
1,41,1,1,0,1,0,1,0,0,0.08333333333333333,0.04878048780487805,0.0975609756097561,0.2682926829268293,2,10,1.8
1,28,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.25,4,6,2.0
1,55,6,0,0,1,0,4,0,0,0.2727272727272727,0.10909090909090909,0.07272727272727272,0.41818181818181815,14,11,3.090909090909091
1,31,4,0,0,0,0,3,0,0,0.47058823529411764,0.25806451612903225,0.0,0.1935483870967742,2,13,1.2307692307692308
1,58,7,6,0,0,0,7,1,3,1.9166666666666667,0.39655172413793105,0.06896551724137931,0.3275862068965517,3,12,2.333333333333333
1,11,1,0,0,0,0,1,0,0,0.125,0.09090909090909091,0.0,0.18181818181818182,1,7,1.2857142857142856
1,29,5,5,0,0,0,4,0,0,0,0.8275862068965517,0.0,0.1724137931034483,2,7,1.5714285714285714
1,21,2,0,0,0,0,2,0,0,0.2,0.14285714285714285,0.0,0.14285714285714285,2,10,1.2
1,28,2,0,0,0,1,5,0,1,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2857142857142857,3,5,2.4000000000000004
1,29,4,0,0,0,0,4,0,0,0.18181818181818182,0.13793103448275862,0.0,0.10344827586206896,2,10,1.3
1,41,7,0,0,0,0,5,0,0,0.2692307692307692,0.17073170731707318,0.0,0.1951219512195122,1,8,2.0
1,54,2,1,0,0,0,6,0,0,0.12121212121212122,0.07407407407407407,0.0,0.3148148148148148,9,8,3.0
1,43,9,1,0,0,1,9,0,0,0.34615384615384615,0.20930232558139536,0.0,0.18604651162790697,2,7,2.142857142857143
1,30,0,0,0,0,0,4,0,0,0.0,0.0,0.13333333333333333,0.2,1,10,1.6
1,43,4,0,0,0,0,5,1,0,0.14814814814814814,0.09302325581395349,0.06976744186046512,0.20930232558139536,1,7,2.2857142857142856
1,48,2,1,0,0,0,7,0,0,0.2,0.10416666666666667,0.125,0.25,3,8,2.25
1,41,1,0,0,0,0,7,0,0,0.04,0.024390243902439025,0.14634146341463414,0.21951219512195122,3,8,1.875
1,29,4,0,0,0,0,4,0,0,0.18181818181818182,0.13793103448275862,0.0,0.10344827586206896,2,10,1.3
1,40,1,0,0,0,0,4,0,0,0.043478260869565216,0.025,0.0,0.4,4,7,3.0
1,51,1,0,0,1,0,9,0,0,0.02564102564102564,0.0196078431372549,0.0392156862745098,0.17647058823529413,1,8,2.125
1,37,2,0,0,0,0,6,0,0,0.07142857142857142,0.05405405405405406,0.0,0.1891891891891892,2,7,1.8571428571428572
1,40,5,5,0,1,0,4,0,0,0,0.775,0.075,0.15,2,14,1.3571428571428572
1,22,2,0,0,0,0,3,0,1,0.125,0.09090909090909091,0.0,0.18181818181818182,2,9,1.4444444444444444
1,62,5,0,0,0,0,5,2,0,0.15625,0.08064516129032258,0.11290322580645161,0.2903225806451613,3,8,2.875
1,40,5,1,0,0,0,5,0,0,0.25925925925925924,0.175,0.0,0.15,2,10,1.6
1,38,6,6,0,0,0,5,0,0,0,0.8421052631578947,0.0,0.15789473684210525,2,12,1.5
1,46,8,0,0,0,0,5,0,0,0.2962962962962963,0.17391304347826086,0.0,0.2391304347826087,2,9,2.2222222222222223
1,49,4,0,0,0,0,4,0,0,0.19047619047619047,0.08163265306122448,0.0,0.4897959183673469,20,8,4.0
1,28,3,1,0,0,0,3,0,0,0.42857142857142855,0.21428571428571427,0.0,0.2857142857142857,3,7,1.7142857142857142
1,28,1,0,0,0,0,4,0,0,0.07692307692307693,0.03571428571428571,0.25,0.25,2,10,1.4
1,73,5,0,1,0,0,5,0,2,0.175,0.0958904109589041,0.0410958904109589,0.3150684931506849,3,12,2.75
1,54,4,3,0,0,0,7,0,0,0.7142857142857143,0.2777777777777778,0.0,0.3333333333333333,13,8,3.25
1,56,0,0,0,0,0,5,0,0,0.0,0.0,0.16071428571428573,0.48214285714285715,13,11,3.0
1,63,5,4,0,1,0,3,1,0,5.333333333333333,0.5079365079365079,0.2698412698412698,0.12698412698412698,2,23,1.2608695652173911
1,76,5,0,0,0,0,8,0,0,0.10526315789473684,0.07894736842105263,0.0,0.17105263157894737,2,11,2.090909090909091
1,33,4,0,0,0,1,3,0,0,0.47058823529411764,0.24242424242424243,0.0,0.24242424242424243,2,13,1.3846153846153846
1,31,4,0,0,0,0,4,0,0,0.26666666666666666,0.12903225806451613,0.16129032258064516,0.22580645161290322,3,8,1.5
1,46,5,2,0,0,0,6,0,0,0.6363636363636364,0.30434782608695654,0.021739130434782608,0.1956521739130435,1,7,2.142857142857143
1,84,8,4,0,0,1,11,0,1,0.675,0.32142857142857145,0.0,0.20238095238095238,2,9,2.7777777777777777
1,35,1,0,0,0,0,7,0,0,0.03571428571428571,0.02857142857142857,0.0,0.17142857142857143,1,6,2.0
1,37,4,0,1,0,0,5,0,0,0.14814814814814814,0.10810810810810811,0.02702702702702703,0.13513513513513514,1,15,1.3333333333333333
1,39,6,1,0,0,1,8,0,1,0.42857142857142855,0.23076923076923078,0.0,0.23076923076923078,2,7,2.2857142857142856
1,46,6,0,0,0,0,7,0,1,0.24,0.13043478260869565,0.06521739130434782,0.2608695652173913,2,6,2.833333333333333
1,80,10,0,0,0,0,10,0,0,0.19230769230769232,0.125,0.0,0.225,4,11,2.3636363636363638
1,55,3,0,0,1,0,3,1,1,0.2727272727272727,0.05454545454545454,0.2,0.5454545454545454,21,10,3.8
1,66,1,0,0,0,0,9,0,0,0.10638297872340426,0.07575757575757576,0.0,0.21212121212121213,1,13,1.8461538461538463
1,91,5,3,0,0,0,7,0,1,0.8125,0.14285714285714285,0.03296703296703297,0.6483516483516484,49,53,1.169811320754717
1,33,6,0,0,0,0,6,0,0,0.2727272727272727,0.18181818181818182,0.0,0.15151515151515152,1,9,1.5555555555555556
1,18,4,4,0,0,0,3,0,0,0,0.7777777777777778,0.0,0.2222222222222222,1,5,1.8
1,35,2,2,0,0,1,7,0,0,0.13636363636363635,0.08571428571428572,0.0,0.2857142857142857,3,9,1.7777777777777777
1,41,1,1,0,0,0,6,0,0,0.6,0.21951219512195122,0.0,0.4146341463414634,13,9,2.888888888888889
1,37,6,6,0,1,0,5,0,0,0,0.7297297297297297,0.08108108108108109,0.1891891891891892,2,7,1.8571428571428572
1,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,1,8,1.2857142857142856
1,84,8,4,0,0,1,11,0,1,0.675,0.32142857142857145,0.0,0.20238095238095238,2,9,2.7777777777777777
1,38,7,0,0,0,0,8,0,0,0.2916666666666667,0.18421052631578946,0.0,0.18421052631578946,2,6,2.166666666666667
1,24,1,0,0,0,0,1,0,0,0.05,0.041666666666666664,0.0,0.125,4,16,1.0625
1,37,5,0,0,0,0,6,0,1,0.2,0.13513513513513514,0.0,0.1891891891891892,1,9,1.7777777777777777
1,40,5,1,0,0,0,5,0,0,0.25925925925925924,0.175,0.0,0.15,2,10,1.6
1,41,2,2,0,0,0,1,0,0,0,0.9024390243902439,0.0,0.0975609756097561,2,32,1.03125
1,12,1,0,0,0,0,0,0,0,0.1,0.08333333333333333,0.0,0.08333333333333333,1,12,1.0
1,40,2,0,0,0,0,5,0,0,0.07692307692307693,0.05,0.075,0.225,1,10,1.9
1,76,8,0,0,0,0,4,0,2,0.18,0.11842105263157894,0.0,0.2236842105263158,2,13,2.230769230769231
1,55,5,1,0,0,0,7,0,0,0.18421052631578946,0.12727272727272726,0.0,0.18181818181818182,2,10,1.9
1,52,5,0,0,0,0,5,0,1,0.1724137931034483,0.09615384615384616,0.1346153846153846,0.21153846153846154,2,9,2.0
1,26,1,0,0,0,0,4,0,0,0.045454545454545456,0.038461538461538464,0.0,0.11538461538461539,2,8,1.375
1,18,3,0,0,0,0,2,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,2,6,1.3333333333333333
1,18,1,0,0,0,0,2,0,0,0.07142857142857142,0.05555555555555555,0.0,0.16666666666666666,1,8,1.25
1,51,6,0,0,0,1,5,0,0,0.16216216216216217,0.11764705882352941,0.0,0.1568627450980392,2,16,1.4375
1,31,4,0,0,0,0,5,0,0,0.17391304347826086,0.12903225806451613,0.0,0.12903225806451613,2,11,1.3636363636363638
1,34,4,0,0,0,0,4,0,0,0.2222222222222222,0.11764705882352941,0.14705882352941177,0.20588235294117646,3,10,1.5
1,40,3,0,0,0,0,6,0,0,0.1,0.075,0.0,0.175,2,9,1.6666666666666665
1,57,7,6,0,0,0,5,0,0,15.333333333333334,0.8070175438596491,0.0,0.14035087719298245,2,9,1.875
1,39,2,0,0,0,0,6,1,0,0.15384615384615385,0.10256410256410256,0.02564102564102564,0.20512820512820512,2,9,1.6666666666666665
1,56,10,10,0,0,0,9,0,0,0,0.8035714285714286,0.0,0.19642857142857142,2,10,2.1
1,73,1,0,0,0,0,0,1,0,1.1304347826086956,0.3561643835616438,0.2191780821917808,0.1095890410958904,2,73,1.0
1,28,0,0,0,0,0,4,0,0,0.0,0.0,0.14285714285714285,0.21428571428571427,1,6,1.6666666666666665
1,34,6,6,0,0,0,5,0,0,0,0.8235294117647058,0.0,0.17647058823529413,2,6,1.8333333333333335
1,52,1,0,0,1,0,3,0,0,0.17391304347826086,0.07692307692307693,0.09615384615384616,0.38461538461538464,16,10,2.9
1,55,2,0,0,1,0,5,0,0,0.07692307692307693,0.03636363636363636,0.07272727272727272,0.41818181818181815,17,7,4.142857142857142
1,21,3,1,0,0,0,5,0,0,0.4166666666666667,0.23809523809523808,0.0,0.19047619047619047,1,4,2.0
1,45,1,0,0,0,1,5,0,0,0.03225806451612903,0.022222222222222223,0.044444444444444446,0.24444444444444444,2,12,1.75
1,52,4,0,0,1,1,5,0,0,0.2857142857142857,0.07692307692307693,0.09615384615384616,0.5576923076923077,25,7,5.142857142857143
1,7,1,0,0,0,0,1,0,0,0.16666666666666666,0.14285714285714285,0.0,0.0,1,7,1.0
